Epoch,Training Time (s),Loss,GPU0 Util (%),GPU0 Memory (GB),GPU0 Avg Power (W),GPU1 Util (%),GPU1 Memory (GB),GPU1 Avg Power (W),GPU2 Util (%),GPU2 Memory (GB),GPU2 Avg Power (W),GPU3 Util (%),GPU3 Memory (GB),GPU3 Avg Power (W),GPU4 Util (%),GPU4 Memory (GB),GPU4 Avg Power (W),GPU5 Util (%),GPU5 Memory (GB),GPU5 Avg Power (W),GPU6 Util (%),GPU6 Memory (GB),GPU6 Avg Power (W),GPU7 Util (%),GPU7 Memory (GB),GPU7 Avg Power (W)
33,22.510911226272583,1.7875046730041504,23.0,13.4716796875,59.75,78.55555725097656,13.4716796875,120.5794448852539,20.0,13.4716796875,65.48999786376953,32.0,13.4716796875,67.58999633789062,76.83333587646484,13.4716796875,165.5611114501953,72.5,13.4716796875,168.6394500732422,75.77777862548828,13.4716796875,164.98333740234375,0.0,13.4716796875,65.08000183105469
34,20.369178295135498,1.7728328704833984,0.0,13.4716796875,58.689998626708984,100.0,13.4716796875,64.79000091552734,76.05882263183594,13.4716796875,139.1817626953125,0.0,13.4716796875,67.69999694824219,84.82353210449219,13.4716796875,161.69175720214844,85.23529052734375,13.4716796875,149.29823303222656,84.82353210449219,13.4716796875,151.97882080078125,80.29412078857422,13.4716796875,176.51116943359375
35,19.325186491012573,1.7766573429107666,78.8125,13.4716796875,166.83811950683594,77.375,13.4716796875,188.75437927246094,9.0,13.4716796875,113.27999877929688,0.0,13.4716796875,68.23999786376953,94.6875,13.4716796875,169.21499633789062,87.75,13.4716796875,178.38063049316406,86.5,13.4716796875,149.26937866210938,82.9375,13.4716796875,180.05125427246094
36,18.548139810562134,1.7708847522735596,100.0,13.4716796875,97.43000030517578,100.0,13.4716796875,68.68000030517578,25.0,13.4716796875,73.02999877929688,0.0,13.4716796875,91.12000274658203,100.0,13.4716796875,67.08000183105469,100.0,13.4716796875,65.98999786376953,85.625,13.4716796875,138.83062744140625,100.0,13.4716796875,68.69999694824219
37,18.21956467628479,1.7709476947784424,37.0,13.4716796875,59.91999816894531,0.0,13.4716796875,64.58000183105469,23.0,13.4716796875,58.40999984741211,0.0,13.4716796875,66.83000183105469,81.19999694824219,13.4716796875,167.7046661376953,15.0,13.4716796875,60.20000076293945,0.0,13.4716796875,72.16000366210938,15.0,13.4716796875,79.33000183105469
38,18.629494667053223,1.7679493427276611,0.0,13.4716796875,65.69000244140625,0.0,13.4716796875,146.00999450683594,0.0,13.4716796875,73.06999969482422,0.0,13.4716796875,73.0999984741211,97.0,13.4716796875,67.45999908447266,100.0,13.4716796875,66.81999969482422,75.0,13.4716796875,67.16999816894531,100.0,13.4716796875,76.4800033569336
39,20.3856201171875,1.7616816759109497,56.0,13.4716796875,67.02999877929688,77.875,13.4716796875,177.10687255859375,77.9375,13.4716796875,172.37750244140625,56.0,13.4716796875,73.19999694824219,0.0,13.4716796875,83.80000305175781,74.47058868408203,13.4716796875,120.12999725341797,0.0,13.4716796875,128.72999572753906,0.0,13.4716796875,96.4800033569336
40,20.05903124809265,1.7574081420898438,63.0,13.4716796875,56.060001373291016,100.0,13.4716796875,62.599998474121094,78.9375,13.4716796875,145.28750610351562,75.125,13.4716796875,149.34938049316406,0.0,13.4716796875,63.9900016784668,0.0,13.4716796875,64.44999694824219,0.0,13.4716796875,67.45999908447266,82.52941131591797,13.4716796875,172.5182342529297
41,18.353248357772827,1.7550537586212158,85.13333129882812,13.4716796875,144.84866333007812,84.80000305175781,13.4716796875,164.02732849121094,100.0,13.4716796875,70.1500015258789,84.73332977294922,13.4716796875,164.6479949951172,82.53333282470703,13.4716796875,154.8893280029297,61.0,13.4716796875,58.099998474121094,22.0,13.4716796875,64.22000122070312,78.93333435058594,13.4716796875,173.4773406982422
42,17.717852354049683,1.7549810409545898,100.0,13.4716796875,86.76000213623047,100.0,13.4716796875,81.86000061035156,37.0,13.4716796875,67.58000183105469,90.19999694824219,13.4716796875,140.47067260742188,100.0,13.4716796875,61.790000915527344,1.0,13.4716796875,64.16999816894531,86.19999694824219,13.4716796875,163.628662109375,100.0,13.4716796875,90.5999984741211
43,18.776334047317505,1.757451057434082,12.0,13.4716796875,73.06999969482422,15.0,13.4716796875,64.37000274658203,27.0,13.4716796875,59.81999969482422,0.0,13.4716796875,68.7699966430664,87.5625,13.4716796875,161.85874938964844,0.0,13.4716796875,59.7599983215332,68.0,13.4716796875,60.5,88.33333587646484,13.4716796875,172.48133850097656
44,18.579007625579834,1.7487881183624268,20.0,13.4716796875,63.91999816894531,85.93333435058594,13.4716796875,161.19732666015625,85.5999984741211,13.4716796875,167.3300018310547,86.0,13.4716796875,155.593994140625,20.0,13.4716796875,140.77999877929688,83.0,13.4716796875,142.32000732421875,89.0,13.4716796875,107.04000091552734,100.0,13.4716796875,160.97000122070312
45,18.86587882041931,1.7441799640655518,99.0,13.4716796875,67.55000305175781,89.875,13.4716796875,168.16561889648438,100.0,13.4716796875,67.41999816894531,91.5625,13.4716796875,145.93374633789062,0.0,13.4716796875,65.97000122070312,0.0,13.4716796875,59.13999938964844,0.0,13.4716796875,58.689998626708984,78.125,13.4716796875,155.9043731689453
46,18.065990924835205,1.7378993034362793,10.0,13.4716796875,68.76000213623047,4.0,13.4716796875,75.3499984741211,12.0,13.4716796875,66.33999633789062,14.0,13.4716796875,73.58999633789062,84.53333282470703,13.4716796875,183.00999450683594,86.80000305175781,13.4716796875,182.75599670410156,0.0,13.4716796875,118.05000305175781,0.0,13.4716796875,121.81999969482422
47,19.54993462562561,1.7416515350341797,79.25,13.4716796875,160.6962432861328,77.9375,13.4716796875,168.67813110351562,78.3125,13.4716796875,166.93124389648438,0.0,13.4716796875,65.19000244140625,80.5,13.4716796875,148.5050048828125,100.0,13.4716796875,74.31999969482422,62.0,13.4716796875,103.16999816894531,15.0,13.4716796875,71.80999755859375
48,20.54579496383667,1.7430651187896729,68.0,13.4716796875,59.63999938964844,56.0,13.4716796875,68.69999694824219,62.0,13.4716796875,135.67999267578125,73.52941131591797,13.4716796875,170.16058349609375,86.52941131591797,13.4716796875,126.49470520019531,0.0,13.4716796875,87.33999633789062,83.11764526367188,13.4716796875,158.0670623779297,0.0,13.4716796875,75.94000244140625
49,20.420493125915527,1.7347333431243896,0.0,13.4716796875,66.68000030517578,0.0,13.4716796875,65.73999786376953,11.0,13.4716796875,98.5,84.35294342041016,13.4716796875,155.5335235595703,75.76470947265625,13.4716796875,166.1288299560547,14.0,13.4716796875,109.52999877929688,100.0,13.4716796875,64.19000244140625,43.0,13.4716796875,76.7699966430664
50,18.184882402420044,1.7337875366210938,82.53333282470703,13.4716796875,151.5240020751953,82.13333129882812,13.4716796875,169.78533935546875,0.0,13.4716796875,83.94000244140625,83.4000015258789,13.4716796875,159.61599731445312,94.5999984741211,13.4716796875,153.77932739257812,91.0,13.4716796875,143.70399475097656,100.0,13.4716796875,61.70000076293945,100.0,13.4716796875,76.44000244140625
Average,18.721196913719176,1.8788054823875426,56.22505935668946,13.2107421875,95.69057556152343,59.46752777099609,13.2107421875,116.6647891998291,48.27587333679199,13.4008203125,109.49777572631837,53.79106178283691,13.4008203125,117.8669595336914,65.1554109954834,13.401460590362548,121.26974906921387,55.87653457641601,13.402513580322266,105.12459793090821,58.5085905456543,13.400945987701416,113.63678886413574,56.04353012084961,13.2107421875,123.00296081542969
